drug1,drug2,cell,Synergy_Smean
30.0,10.0,65.0,18.6775
10.0,30.0,65.0,18.6775
30.0,10.0,66.0,23.605366
10.0,30.0,66.0,23.605366
30.0,10.0,67.0,35.677074
10.0,30.0,67.0,35.677074
30.0,10.0,68.0,23.351168
10.0,30.0,68.0,23.351168
30.0,10.0,69.0,26.360287
10.0,30.0,69.0,26.360287
30.0,11.0,38.0,-12.543088
11.0,30.0,38.0,-12.543088
30.0,11.0,39.0,-0.5255393
11.0,30.0,39.0,-0.5255393
30.0,11.0,40.0,-4.1413016
11.0,30.0,40.0,-4.1413016
30.0,11.0,41.0,-9.908373
11.0,30.0,41.0,-9.908373
30.0,11.0,42.0,-4.5767727
11.0,30.0,42.0,-4.5767727
30.0,11.0,43.0,-5.8170223
11.0,30.0,43.0,-5.8170223
30.0,11.0,44.0,-14.294086
11.0,30.0,44.0,-14.294086
30.0,11.0,45.0,-12.831027
11.0,30.0,45.0,-12.831027
30.0,11.0,46.0,-4.821154
11.0,30.0,46.0,-4.821154
30.0,11.0,47.0,-8.006011
11.0,30.0,47.0,-8.006011
30.0,11.0,48.0,-3.2629826
11.0,30.0,48.0,-3.2629826
30.0,11.0,49.0,-9.400356
11.0,30.0,49.0,-9.400356
30.0,11.0,50.0,-6.4140754
11.0,30.0,50.0,-6.4140754
30.0,11.0,51.0,-7.551127
11.0,30.0,51.0,-7.551127
30.0,11.0,52.0,9.082116
11.0,30.0,52.0,9.082116
30.0,11.0,53.0,-7.27809
11.0,30.0,53.0,-7.27809
30.0,11.0,54.0,-2.9406064
11.0,30.0,54.0,-2.9406064
30.0,11.0,55.0,0.6470781
11.0,30.0,55.0,0.6470781
30.0,11.0,56.0,-1.3732159
11.0,30.0,56.0,-1.3732159
30.0,11.0,57.0,-27.382437
11.0,30.0,57.0,-27.382437
30.0,11.0,58.0,-24.26302
11.0,30.0,58.0,-24.26302
30.0,11.0,59.0,-13.653373
11.0,30.0,59.0,-13.653373
30.0,11.0,60.0,-0.011282321
11.0,30.0,60.0,-0.011282321
30.0,11.0,61.0,-9.422882
11.0,30.0,61.0,-9.422882
30.0,11.0,62.0,1.9361938
11.0,30.0,62.0,1.9361938
30.0,11.0,63.0,-0.7330848
11.0,30.0,63.0,-0.7330848
30.0,11.0,64.0,-17.739277
11.0,30.0,64.0,-17.739277
30.0,11.0,65.0,-1.0577615
11.0,30.0,65.0,-1.0577615
30.0,11.0,66.0,-21.081377
11.0,30.0,66.0,-21.081377
30.0,11.0,67.0,21.051525
11.0,30.0,67.0,21.051525
30.0,11.0,68.0,-4.3038363
11.0,30.0,68.0,-4.3038363
30.0,11.0,69.0,8.163612
11.0,30.0,69.0,8.163612
30.0,12.0,38.0,-6.2110305
12.0,30.0,38.0,-6.2110305
30.0,12.0,39.0,-0.7004205
12.0,30.0,39.0,-0.7004205
30.0,12.0,40.0,-5.046413
12.0,30.0,40.0,-5.046413
30.0,12.0,41.0,-18.570381
12.0,30.0,41.0,-18.570381
30.0,12.0,42.0,-15.071554
12.0,30.0,42.0,-15.071554
30.0,12.0,43.0,-12.488808
12.0,30.0,43.0,-12.488808
30.0,12.0,44.0,-0.382494
12.0,30.0,44.0,-0.382494
30.0,12.0,45.0,0.8965548
12.0,30.0,45.0,0.8965548
30.0,12.0,46.0,-11.669294
12.0,30.0,46.0,-11.669294
30.0,12.0,47.0,10.707036
12.0,30.0,47.0,10.707036
30.0,12.0,48.0,-17.375212
12.0,30.0,48.0,-17.375212
30.0,12.0,49.0,-11.253046
12.0,30.0,49.0,-11.253046
30.0,12.0,50.0,1.8789023
12.0,30.0,50.0,1.8789023
30.0,12.0,51.0,-6.623794
12.0,30.0,51.0,-6.623794
30.0,12.0,52.0,-7.50064
12.0,30.0,52.0,-7.50064
30.0,12.0,53.0,-18.334307
12.0,30.0,53.0,-18.334307
30.0,12.0,54.0,2.406882
12.0,30.0,54.0,2.406882
30.0,12.0,55.0,-21.055704
12.0,30.0,55.0,-21.055704
30.0,12.0,56.0,-2.2316852
12.0,30.0,56.0,-2.2316852
30.0,12.0,57.0,-6.9209914
12.0,30.0,57.0,-6.9209914
30.0,12.0,58.0,-17.247658
12.0,30.0,58.0,-17.247658
30.0,12.0,59.0,-8.760342
12.0,30.0,59.0,-8.760342
30.0,12.0,60.0,-1.579958
12.0,30.0,60.0,-1.579958
30.0,12.0,61.0,1.6651051
12.0,30.0,61.0,1.6651051
30.0,12.0,62.0,2.2185507
12.0,30.0,62.0,2.2185507
30.0,12.0,63.0,-24.075953
12.0,30.0,63.0,-24.075953
30.0,12.0,64.0,-17.55501
12.0,30.0,64.0,-17.55501
30.0,12.0,65.0,7.882974
12.0,30.0,65.0,7.882974
30.0,12.0,66.0,-7.5141997
12.0,30.0,66.0,-7.5141997
30.0,12.0,67.0,6.7272954
12.0,30.0,67.0,6.7272954
30.0,12.0,68.0,-12.966978
12.0,30.0,68.0,-12.966978
30.0,12.0,69.0,-9.384557
12.0,30.0,69.0,-9.384557
30.0,13.0,38.0,-10.490232
13.0,30.0,38.0,-10.490232
30.0,13.0,39.0,12.429767
13.0,30.0,39.0,12.429767
30.0,13.0,40.0,14.935687
13.0,30.0,40.0,14.935687
30.0,13.0,41.0,11.2558565
13.0,30.0,41.0,11.2558565
30.0,13.0,42.0,16.914234
13.0,30.0,42.0,16.914234
30.0,13.0,43.0,18.678524
13.0,30.0,43.0,18.678524
30.0,13.0,44.0,2.9835768
13.0,30.0,44.0,2.9835768
30.0,13.0,45.0,-2.7821565
13.0,30.0,45.0,-2.7821565
30.0,13.0,46.0,30.46099
13.0,30.0,46.0,30.46099
30.0,13.0,47.0,22.997686
13.0,30.0,47.0,22.997686
30.0,13.0,48.0,32.08195
13.0,30.0,48.0,32.08195
30.0,13.0,49.0,10.031512
13.0,30.0,49.0,10.031512
30.0,13.0,50.0,6.3669252
13.0,30.0,50.0,6.3669252
30.0,13.0,51.0,16.898
13.0,30.0,51.0,16.898
30.0,13.0,52.0,41.186623
13.0,30.0,52.0,41.186623
30.0,13.0,53.0,-4.8381543
13.0,30.0,53.0,-4.8381543
30.0,13.0,54.0,-9.7204685
13.0,30.0,54.0,-9.7204685
30.0,13.0,55.0,3.4501522
13.0,30.0,55.0,3.4501522
30.0,13.0,56.0,4.315438
13.0,30.0,56.0,4.315438
30.0,13.0,57.0,4.661747
13.0,30.0,57.0,4.661747
30.0,13.0,58.0,2.7320633
13.0,30.0,58.0,2.7320633
30.0,13.0,59.0,-9.544931
13.0,30.0,59.0,-9.544931
30.0,13.0,60.0,18.230179
13.0,30.0,60.0,18.230179
30.0,13.0,61.0,-5.3117723
13.0,30.0,61.0,-5.3117723
30.0,13.0,62.0,21.17126
13.0,30.0,62.0,21.17126
30.0,13.0,63.0,15.122593
13.0,30.0,63.0,15.122593
30.0,13.0,64.0,32.255726
13.0,30.0,64.0,32.255726
30.0,13.0,65.0,12.599724
13.0,30.0,65.0,12.599724
30.0,13.0,66.0,10.759598
13.0,30.0,66.0,10.759598
30.0,13.0,67.0,37.871944
13.0,30.0,67.0,37.871944
30.0,13.0,68.0,19.749752
13.0,30.0,68.0,19.749752
30.0,13.0,69.0,26.281326
13.0,30.0,69.0,26.281326
30.0,14.0,38.0,16.687231
14.0,30.0,38.0,16.687231
30.0,14.0,39.0,8.153557
14.0,30.0,39.0,8.153557
30.0,14.0,40.0,25.269905
14.0,30.0,40.0,25.269905
30.0,14.0,41.0,-1.6629796
14.0,30.0,41.0,-1.6629796
30.0,14.0,42.0,20.712383
14.0,30.0,42.0,20.712383
30.0,14.0,43.0,10.249636
14.0,30.0,43.0,10.249636
30.0,14.0,44.0,22.038687
14.0,30.0,44.0,22.038687
30.0,14.0,45.0,6.705843
14.0,30.0,45.0,6.705843
30.0,14.0,46.0,20.610046
14.0,30.0,46.0,20.610046
30.0,14.0,47.0,36.727898
14.0,30.0,47.0,36.727898
30.0,14.0,48.0,-5.6646614
14.0,30.0,48.0,-5.6646614
30.0,14.0,49.0,11.1679325
14.0,30.0,49.0,11.1679325
30.0,14.0,50.0,19.93213
14.0,30.0,50.0,19.93213
30.0,14.0,51.0,-4.7995515
14.0,30.0,51.0,-4.7995515
30.0,14.0,52.0,24.514317
14.0,30.0,52.0,24.514317
30.0,14.0,53.0,-12.514938
14.0,30.0,53.0,-12.514938
30.0,14.0,54.0,4.1495986
14.0,30.0,54.0,4.1495986
30.0,14.0,55.0,24.537176
14.0,30.0,55.0,24.537176
30.0,14.0,56.0,1.7740452
14.0,30.0,56.0,1.7740452
30.0,14.0,57.0,-1.591376
14.0,30.0,57.0,-1.591376
30.0,14.0,58.0,52.03572
14.0,30.0,58.0,52.03572
30.0,14.0,59.0,-14.689721
14.0,30.0,59.0,-14.689721
30.0,14.0,60.0,-5.4937596
14.0,30.0,60.0,-5.4937596
30.0,14.0,61.0,-0.8487251
14.0,30.0,61.0,-0.8487251
30.0,14.0,62.0,37.955486
14.0,30.0,62.0,37.955486
30.0,14.0,63.0,-15.15977
14.0,30.0,63.0,-15.15977
30.0,14.0,64.0,12.014808
14.0,30.0,64.0,12.014808
30.0,14.0,65.0,-4.5654364
14.0,30.0,65.0,-4.5654364
30.0,14.0,66.0,6.3019137
14.0,30.0,66.0,6.3019137
30.0,14.0,67.0,-2.770384
14.0,30.0,67.0,-2.770384
30.0,14.0,68.0,1.1885185
14.0,30.0,68.0,1.1885185
30.0,14.0,69.0,23.080725
14.0,30.0,69.0,23.080725
30.0,15.0,38.0,12.392604
15.0,30.0,38.0,12.392604
30.0,15.0,39.0,18.35161
15.0,30.0,39.0,18.35161
30.0,15.0,40.0,5.1968255
15.0,30.0,40.0,5.1968255
30.0,15.0,41.0,7.308142
15.0,30.0,41.0,7.308142
30.0,15.0,42.0,6.484322
15.0,30.0,42.0,6.484322
30.0,15.0,43.0,9.919099
15.0,30.0,43.0,9.919099
30.0,15.0,44.0,13.134549
15.0,30.0,44.0,13.134549
30.0,15.0,45.0,7.2327795
15.0,30.0,45.0,7.2327795
30.0,15.0,46.0,7.8425794
15.0,30.0,46.0,7.8425794
30.0,15.0,47.0,4.284417
15.0,30.0,47.0,4.284417
30.0,15.0,48.0,9.98536
15.0,30.0,48.0,9.98536
30.0,15.0,49.0,8.596143
15.0,30.0,49.0,8.596143
30.0,15.0,50.0,-6.6000595
15.0,30.0,50.0,-6.6000595
30.0,15.0,51.0,-24.77538
15.0,30.0,51.0,-24.77538
30.0,15.0,52.0,5.1974735
15.0,30.0,52.0,5.1974735
30.0,15.0,53.0,-2.101771
15.0,30.0,53.0,-2.101771
30.0,15.0,54.0,2.6908858
15.0,30.0,54.0,2.6908858
30.0,15.0,55.0,-27.666618
15.0,30.0,55.0,-27.666618
30.0,15.0,56.0,6.9479747
15.0,30.0,56.0,6.9479747
30.0,15.0,57.0,4.659303
15.0,30.0,57.0,4.659303
30.0,15.0,58.0,-11.386783
15.0,30.0,58.0,-11.386783
30.0,15.0,59.0,-12.476132
15.0,30.0,59.0,-12.476132
30.0,15.0,60.0,16.12485
15.0,30.0,60.0,16.12485
30.0,15.0,61.0,-9.302582
15.0,30.0,61.0,-9.302582
30.0,15.0,62.0,-24.511152
15.0,30.0,62.0,-24.511152
30.0,15.0,63.0,-5.7758126
15.0,30.0,63.0,-5.7758126
30.0,15.0,64.0,-4.4457617
15.0,30.0,64.0,-4.4457617
30.0,15.0,65.0,13.72266
15.0,30.0,65.0,13.72266
30.0,15.0,66.0,13.156022
15.0,30.0,66.0,13.156022
30.0,15.0,67.0,11.759032
15.0,30.0,67.0,11.759032
30.0,15.0,68.0,1.6912822
15.0,30.0,68.0,1.6912822
30.0,15.0,69.0,14.007511
15.0,30.0,69.0,14.007511
30.0,16.0,38.0,-4.8625903
16.0,30.0,38.0,-4.8625903
30.0,16.0,39.0,-3.553426
16.0,30.0,39.0,-3.553426
30.0,16.0,40.0,-46.04624
16.0,30.0,40.0,-46.04624
30.0,16.0,41.0,-4.1345057
16.0,30.0,41.0,-4.1345057
30.0,16.0,42.0,-14.185317
16.0,30.0,42.0,-14.185317
30.0,16.0,43.0,-23.574203
16.0,30.0,43.0,-23.574203
30.0,16.0,44.0,-11.959539
16.0,30.0,44.0,-11.959539
30.0,16.0,45.0,-12.938463
16.0,30.0,45.0,-12.938463
30.0,16.0,46.0,-4.1397614
16.0,30.0,46.0,-4.1397614
30.0,16.0,47.0,-13.360513
16.0,30.0,47.0,-13.360513
30.0,16.0,48.0,-10.734938
16.0,30.0,48.0,-10.734938
30.0,16.0,49.0,-15.297864
16.0,30.0,49.0,-15.297864
30.0,16.0,50.0,-16.188927
16.0,30.0,50.0,-16.188927
30.0,16.0,51.0,-9.513806
16.0,30.0,51.0,-9.513806
30.0,16.0,52.0,-22.853676
16.0,30.0,52.0,-22.853676
30.0,16.0,53.0,-12.790703
16.0,30.0,53.0,-12.790703
30.0,16.0,54.0,-13.268679
16.0,30.0,54.0,-13.268679
30.0,16.0,55.0,-6.617107
16.0,30.0,55.0,-6.617107
30.0,16.0,56.0,-4.0407324
16.0,30.0,56.0,-4.0407324
30.0,16.0,57.0,-14.130441
16.0,30.0,57.0,-14.130441
30.0,16.0,58.0,-39.001457
16.0,30.0,58.0,-39.001457
30.0,16.0,59.0,-3.3245084
16.0,30.0,59.0,-3.3245084
30.0,16.0,60.0,-12.01894
16.0,30.0,60.0,-12.01894
30.0,16.0,61.0,-16.132196
16.0,30.0,61.0,-16.132196
30.0,16.0,62.0,-5.768528
16.0,30.0,62.0,-5.768528
30.0,16.0,63.0,-19.007942
16.0,30.0,63.0,-19.007942
30.0,16.0,64.0,-22.502466
16.0,30.0,64.0,-22.502466
30.0,16.0,65.0,-5.6003747
16.0,30.0,65.0,-5.6003747
30.0,16.0,66.0,-17.636879
16.0,30.0,66.0,-17.636879
30.0,16.0,67.0,-2.845454
16.0,30.0,67.0,-2.845454
30.0,16.0,68.0,-8.296193
16.0,30.0,68.0,-8.296193
30.0,16.0,69.0,-17.313295
16.0,30.0,69.0,-17.313295
30.0,17.0,38.0,-3.1660457
17.0,30.0,38.0,-3.1660457
30.0,17.0,39.0,-2.4623256
17.0,30.0,39.0,-2.4623256
30.0,17.0,40.0,-31.965885
17.0,30.0,40.0,-31.965885
30.0,17.0,41.0,0.29903162
17.0,30.0,41.0,0.29903162
30.0,17.0,42.0,-0.9954458
17.0,30.0,42.0,-0.9954458
30.0,17.0,43.0,-15.782952
17.0,30.0,43.0,-15.782952
30.0,17.0,44.0,-4.5273194
17.0,30.0,44.0,-4.5273194
30.0,17.0,45.0,-8.328887
17.0,30.0,45.0,-8.328887
30.0,17.0,46.0,-4.610397
17.0,30.0,46.0,-4.610397
30.0,17.0,47.0,-7.94258
17.0,30.0,47.0,-7.94258
30.0,17.0,48.0,-23.847649
17.0,30.0,48.0,-23.847649
30.0,17.0,49.0,-2.0369642
17.0,30.0,49.0,-2.0369642
30.0,17.0,50.0,-6.431262
17.0,30.0,50.0,-6.431262
30.0,17.0,51.0,-14.562833
17.0,30.0,51.0,-14.562833
30.0,17.0,52.0,-1.2461722
17.0,30.0,52.0,-1.2461722
30.0,17.0,53.0,-4.384008
17.0,30.0,53.0,-4.384008
30.0,17.0,54.0,-15.54789
17.0,30.0,54.0,-15.54789
30.0,17.0,55.0,-10.669249
17.0,30.0,55.0,-10.669249
30.0,17.0,56.0,-4.967757
17.0,30.0,56.0,-4.967757
30.0,17.0,57.0,-12.699682
17.0,30.0,57.0,-12.699682
30.0,17.0,58.0,-9.546405
17.0,30.0,58.0,-9.546405
30.0,17.0,59.0,-7.105059
17.0,30.0,59.0,-7.105059
30.0,17.0,60.0,-9.807447
17.0,30.0,60.0,-9.807447
30.0,17.0,61.0,-12.950405
17.0,30.0,61.0,-12.950405
30.0,17.0,62.0,-4.04616
17.0,30.0,62.0,-4.04616
30.0,17.0,63.0,-16.631187
17.0,30.0,63.0,-16.631187
30.0,17.0,64.0,-14.383192
17.0,30.0,64.0,-14.383192
30.0,17.0,65.0,0.5981045
17.0,30.0,65.0,0.5981045
30.0,17.0,66.0,-3.2562957
17.0,30.0,66.0,-3.2562957
30.0,17.0,67.0,-12.097846
17.0,30.0,67.0,-12.097846
30.0,17.0,68.0,-1.840752
17.0,30.0,68.0,-1.840752
30.0,17.0,69.0,-4.059516
17.0,30.0,69.0,-4.059516
30.0,18.0,38.0,-8.536225
18.0,30.0,38.0,-8.536225
30.0,18.0,39.0,2.1347973
18.0,30.0,39.0,2.1347973
30.0,18.0,40.0,-5.917123
18.0,30.0,40.0,-5.917123
30.0,18.0,41.0,2.498958
18.0,30.0,41.0,2.498958
30.0,18.0,42.0,11.728239
18.0,30.0,42.0,11.728239
30.0,18.0,43.0,13.474168
18.0,30.0,43.0,13.474168
30.0,18.0,44.0,3.1206808
18.0,30.0,44.0,3.1206808
30.0,18.0,45.0,5.9364977
18.0,30.0,45.0,5.9364977
30.0,18.0,46.0,-1.1936027
18.0,30.0,46.0,-1.1936027
30.0,18.0,47.0,4.425713
18.0,30.0,47.0,4.425713
30.0,18.0,48.0,-9.901758
18.0,30.0,48.0,-9.901758
30.0,18.0,49.0,-0.18593648
18.0,30.0,49.0,-0.18593648
30.0,18.0,50.0,-12.983711
18.0,30.0,50.0,-12.983711
30.0,18.0,51.0,-0.43991843
18.0,30.0,51.0,-0.43991843
30.0,18.0,52.0,3.7040071
18.0,30.0,52.0,3.7040071
30.0,18.0,53.0,-11.308672
18.0,30.0,53.0,-11.308672
30.0,18.0,54.0,4.387484
18.0,30.0,54.0,4.387484
30.0,18.0,55.0,-4.918525
18.0,30.0,55.0,-4.918525
30.0,18.0,56.0,2.7309191
18.0,30.0,56.0,2.7309191
30.0,18.0,57.0,-3.615693
18.0,30.0,57.0,-3.615693
30.0,18.0,58.0,-8.2512455
18.0,30.0,58.0,-8.2512455
30.0,18.0,59.0,-12.456082
18.0,30.0,59.0,-12.456082
30.0,18.0,60.0,-0.41060147
18.0,30.0,60.0,-0.41060147
30.0,18.0,61.0,-1.8890114
18.0,30.0,61.0,-1.8890114
30.0,18.0,62.0,10.48805
18.0,30.0,62.0,10.48805
30.0,18.0,63.0,4.1714215
18.0,30.0,63.0,4.1714215
30.0,18.0,64.0,-8.797238
18.0,30.0,64.0,-8.797238
30.0,18.0,65.0,1.5244626
18.0,30.0,65.0,1.5244626
30.0,18.0,66.0,-13.321813
18.0,30.0,66.0,-13.321813
30.0,18.0,67.0,7.4584823
18.0,30.0,67.0,7.4584823
30.0,18.0,68.0,-18.943314
18.0,30.0,68.0,-18.943314
30.0,18.0,69.0,11.6195545
18.0,30.0,69.0,11.6195545
30.0,19.0,38.0,4.5642395
19.0,30.0,38.0,4.5642395
30.0,19.0,39.0,1.0447966
19.0,30.0,39.0,1.0447966
30.0,19.0,40.0,12.854594
19.0,30.0,40.0,12.854594
30.0,19.0,41.0,-11.112802
19.0,30.0,41.0,-11.112802
30.0,19.0,42.0,6.85463
19.0,30.0,42.0,6.85463
30.0,19.0,43.0,8.788419
19.0,30.0,43.0,8.788419
30.0,19.0,44.0,14.052561
19.0,30.0,44.0,14.052561
30.0,19.0,45.0,-5.2901855
19.0,30.0,45.0,-5.2901855
30.0,19.0,46.0,0.6472465
19.0,30.0,46.0,0.6472465
30.0,19.0,47.0,24.568283
19.0,30.0,47.0,24.568283
30.0,19.0,48.0,25.434277
19.0,30.0,48.0,25.434277
30.0,19.0,49.0,9.890444
19.0,30.0,49.0,9.890444
30.0,19.0,50.0,9.606699
19.0,30.0,50.0,9.606699
30.0,19.0,51.0,11.737603
19.0,30.0,51.0,11.737603
30.0,19.0,52.0,8.300888
19.0,30.0,52.0,8.300888
30.0,19.0,53.0,4.359704
19.0,30.0,53.0,4.359704
30.0,19.0,54.0,-2.4292772
19.0,30.0,54.0,-2.4292772
30.0,19.0,55.0,-6.1274815
19.0,30.0,55.0,-6.1274815
30.0,19.0,56.0,2.8293014
19.0,30.0,56.0,2.8293014
30.0,19.0,57.0,-0.0363221
19.0,30.0,57.0,-0.0363221
30.0,19.0,58.0,-6.519953
19.0,30.0,58.0,-6.519953
30.0,19.0,59.0,-4.9136696
19.0,30.0,59.0,-4.9136696
30.0,19.0,60.0,-2.8816617
19.0,30.0,60.0,-2.8816617
30.0,19.0,61.0,-3.2953851
19.0,30.0,61.0,-3.2953851
30.0,19.0,62.0,-0.1765433
19.0,30.0,62.0,-0.1765433
30.0,19.0,63.0,13.763537
19.0,30.0,63.0,13.763537
30.0,19.0,64.0,22.25582
19.0,30.0,64.0,22.25582
30.0,19.0,65.0,-2.414926
19.0,30.0,65.0,-2.414926
30.0,19.0,66.0,3.1061792
19.0,30.0,66.0,3.1061792
30.0,19.0,67.0,22.846651
19.0,30.0,67.0,22.846651
30.0,19.0,68.0,2.2653663
19.0,30.0,68.0,2.2653663
30.0,19.0,69.0,18.616396
19.0,30.0,69.0,18.616396
6.0,0.0,38.0,9.667113
0.0,6.0,38.0,9.667113
6.0,0.0,39.0,7.672118
0.0,6.0,39.0,7.672118
6.0,0.0,40.0,-1.8874766
0.0,6.0,40.0,-1.8874766
6.0,0.0,41.0,-1.9265033
0.0,6.0,41.0,-1.9265033
6.0,0.0,42.0,-1.2402229
0.0,6.0,42.0,-1.2402229
6.0,0.0,43.0,3.366033
0.0,6.0,43.0,3.366033
6.0,0.0,44.0,-12.433497
0.0,6.0,44.0,-12.433497
6.0,0.0,45.0,-3.4247465
0.0,6.0,45.0,-3.4247465
6.0,0.0,46.0,-5.9946446
0.0,6.0,46.0,-5.9946446
6.0,0.0,47.0,-11.26312
0.0,6.0,47.0,-11.26312
6.0,0.0,48.0,-23.882355
0.0,6.0,48.0,-23.882355
6.0,0.0,49.0,0.8592025
0.0,6.0,49.0,0.8592025
6.0,0.0,50.0,3.603507
0.0,6.0,50.0,3.603507
6.0,0.0,51.0,52.032562
0.0,6.0,51.0,52.032562
6.0,0.0,52.0,-7.1170125
0.0,6.0,52.0,-7.1170125
6.0,0.0,53.0,1.0025512
0.0,6.0,53.0,1.0025512
6.0,0.0,54.0,-4.735548
0.0,6.0,54.0,-4.735548
6.0,0.0,55.0,-3.7686563
0.0,6.0,55.0,-3.7686563
6.0,0.0,56.0,11.95283
0.0,6.0,56.0,11.95283
6.0,0.0,57.0,-13.3202095
0.0,6.0,57.0,-13.3202095
6.0,0.0,58.0,-5.7674427
0.0,6.0,58.0,-5.7674427
6.0,0.0,59.0,4.959263
0.0,6.0,59.0,4.959263
6.0,0.0,60.0,-5.9559655
0.0,6.0,60.0,-5.9559655
6.0,0.0,61.0,-8.093109
0.0,6.0,61.0,-8.093109
6.0,0.0,62.0,-1.2771474
0.0,6.0,62.0,-1.2771474
6.0,0.0,63.0,1.8673791
0.0,6.0,63.0,1.8673791
6.0,0.0,64.0,0.8057793
0.0,6.0,64.0,0.8057793
6.0,0.0,65.0,-11.644681
0.0,6.0,65.0,-11.644681
6.0,0.0,66.0,1.0881546
0.0,6.0,66.0,1.0881546
6.0,0.0,67.0,-14.153312
0.0,6.0,67.0,-14.153312
6.0,0.0,68.0,-8.248066
0.0,6.0,68.0,-8.248066
6.0,0.0,69.0,-17.27574
0.0,6.0,69.0,-17.27574
6.0,2.0,38.0,30.447235
2.0,6.0,38.0,30.447235
6.0,2.0,39.0,32.99041
2.0,6.0,39.0,32.99041
6.0,2.0,40.0,32.79138
2.0,6.0,40.0,32.79138
6.0,2.0,41.0,24.820463
2.0,6.0,41.0,24.820463
6.0,2.0,42.0,23.850597
2.0,6.0,42.0,23.850597
6.0,2.0,43.0,36.289883
2.0,6.0,43.0,36.289883
6.0,2.0,44.0,13.492433
2.0,6.0,44.0,13.492433
6.0,2.0,45.0,40.74024
2.0,6.0,45.0,40.74024
6.0,2.0,46.0,8.3231945
2.0,6.0,46.0,8.3231945
6.0,2.0,47.0,37.247326
2.0,6.0,47.0,37.247326
6.0,2.0,48.0,85.15352
2.0,6.0,48.0,85.15352
6.0,2.0,49.0,38.901573
2.0,6.0,49.0,38.901573
6.0,2.0,50.0,34.36146
2.0,6.0,50.0,34.36146
6.0,2.0,51.0,40.764473
2.0,6.0,51.0,40.764473
6.0,2.0,52.0,26.768373
2.0,6.0,52.0,26.768373
6.0,2.0,53.0,53.94195
2.0,6.0,53.0,53.94195
6.0,2.0,54.0,30.395178
2.0,6.0,54.0,30.395178
6.0,2.0,55.0,36.296867
2.0,6.0,55.0,36.296867
6.0,2.0,56.0,28.333288
2.0,6.0,56.0,28.333288
6.0,2.0,57.0,23.657984
2.0,6.0,57.0,23.657984
6.0,2.0,58.0,41.443203
2.0,6.0,58.0,41.443203
6.0,2.0,59.0,28.776653
2.0,6.0,59.0,28.776653
6.0,2.0,60.0,12.936963
2.0,6.0,60.0,12.936963
6.0,2.0,61.0,33.10748
2.0,6.0,61.0,33.10748
6.0,2.0,62.0,40.31725
2.0,6.0,62.0,40.31725
6.0,2.0,63.0,40.10437
2.0,6.0,63.0,40.10437
6.0,2.0,64.0,33.22301
2.0,6.0,64.0,33.22301
6.0,2.0,65.0,12.78686
2.0,6.0,65.0,12.78686
6.0,2.0,66.0,48.235126
2.0,6.0,66.0,48.235126
6.0,2.0,67.0,141.79037
2.0,6.0,67.0,141.79037
6.0,2.0,68.0,21.035925
2.0,6.0,68.0,21.035925
6.0,2.0,69.0,29.051935
2.0,6.0,69.0,29.051935
6.0,3.0,38.0,-1.0290096
3.0,6.0,38.0,-1.0290096
6.0,3.0,39.0,-23.086082
3.0,6.0,39.0,-23.086082
6.0,3.0,40.0,25.539711
3.0,6.0,40.0,25.539711
6.0,3.0,41.0,-15.654101
3.0,6.0,41.0,-15.654101
6.0,3.0,42.0,-19.428509
3.0,6.0,42.0,-19.428509
6.0,3.0,43.0,-1.6627929
3.0,6.0,43.0,-1.6627929
6.0,3.0,44.0,-22.648972
3.0,6.0,44.0,-22.648972
6.0,3.0,45.0,2.2434773
3.0,6.0,45.0,2.2434773
6.0,3.0,46.0,-16.199472
3.0,6.0,46.0,-16.199472
6.0,3.0,47.0,-14.927956
3.0,6.0,47.0,-14.927956
6.0,3.0,48.0,-17.802109
3.0,6.0,48.0,-17.802109
6.0,3.0,49.0,4.4436493
3.0,6.0,49.0,4.4436493
6.0,3.0,50.0,-6.150347
3.0,6.0,50.0,-6.150347
6.0,3.0,51.0,29.003944
3.0,6.0,51.0,29.003944
6.0,3.0,52.0,-14.29402
3.0,6.0,52.0,-14.29402
6.0,3.0,53.0,-3.4257374
3.0,6.0,53.0,-3.4257374
6.0,3.0,54.0,-6.6016655
3.0,6.0,54.0,-6.6016655
6.0,3.0,55.0,-23.842556
3.0,6.0,55.0,-23.842556
6.0,3.0,56.0,3.6091385
3.0,6.0,56.0,3.6091385
6.0,3.0,57.0,-10.510688
3.0,6.0,57.0,-10.510688
6.0,3.0,58.0,-15.066212
3.0,6.0,58.0,-15.066212
6.0,3.0,59.0,-9.264225
3.0,6.0,59.0,-9.264225
6.0,3.0,60.0,12.725099
3.0,6.0,60.0,12.725099
6.0,3.0,61.0,-16.847353
3.0,6.0,61.0,-16.847353
6.0,3.0,62.0,2.0961113
3.0,6.0,62.0,2.0961113
6.0,3.0,63.0,-11.420404
3.0,6.0,63.0,-11.420404
6.0,3.0,64.0,-6.234853
3.0,6.0,64.0,-6.234853
6.0,3.0,65.0,3.15781
3.0,6.0,65.0,3.15781
6.0,3.0,66.0,29.482584
3.0,6.0,66.0,29.482584
6.0,3.0,67.0,-42.70233
3.0,6.0,67.0,-42.70233
6.0,3.0,68.0,-20.689081
3.0,6.0,68.0,-20.689081
6.0,3.0,69.0,12.84897
3.0,6.0,69.0,12.84897
6.0,4.0,38.0,50.856125
4.0,6.0,38.0,50.856125
6.0,4.0,39.0,55.74332
4.0,6.0,39.0,55.74332
6.0,4.0,40.0,4.7719593
