drug1,drug2,cell,Synergy_Smean
612,217,701,-2.2955
217,612,701,-2.2955
207,272,701,3.909
272,207,701,3.909
218,641,701,45.5085
641,218,701,45.5085
217,641,701,7.5415
641,217,701,7.5415
64,322,701,48.0455
322,64,701,48.0455
186,30,701,-1.576
30,186,701,-1.576
335,529,701,-2.301
529,335,701,-2.301
217,274,701,5.313
274,217,701,5.313
243,49,701,19.503
49,243,701,19.503
666,322,701,17.767
322,666,701,17.767
353,468,701,36.316
468,353,701,36.316
353,618,701,63.6805
618,353,701,63.6805
519,590,701,9.7895
590,519,701,9.7895
71,49,701,-1.7325
49,71,701,-1.7325
322,618,701,25.175
618,322,701,25.175
519,179,701,34.2945
179,519,701,34.2945
599,274,701,1.516
274,599,701,1.516
621,618,701,33.346
618,621,701,33.346
64,243,701,52.695
243,64,701,52.695
241,186,701,54.0895
186,241,701,54.0895
590,599,701,-2.595
599,590,701,-2.595
353,49,701,28.1695
49,353,701,28.1695
217,272,701,13.363
272,217,701,13.363
612,353,701,34.682
353,612,701,34.682
612,174,701,14.917
174,612,701,14.917
217,590,701,14.2985
590,217,701,14.2985
644,179,701,0.207
179,644,701,0.207
241,274,701,-3.2865
274,241,701,-3.2865
335,207,701,3.6505
207,335,701,3.6505
322,641,701,41.1815
641,322,701,41.1815
644,468,701,38.3675
468,644,701,38.3675
64,519,701,52.6455
519,64,701,52.6455
64,599,701,14.96
599,64,701,14.96
272,599,701,0.7235
599,272,701,0.7235
186,218,701,6.8895
218,186,701,6.8895
272,641,701,0.527
641,272,701,0.527
585,218,701,24.4145
218,585,701,24.4145
71,641,701,-3.3545
641,71,701,-3.3545
217,618,701,6.087
618,217,701,6.087
589,30,701,-4.2905
30,589,701,-4.2905
335,644,701,16.593
644,335,701,16.593
589,398,701,5.1765
398,589,701,5.1765
174,218,701,-5.203
218,174,701,-5.203
179,468,701,7.772
468,179,701,7.772
179,618,701,32.9825
618,179,701,32.9825
644,217,701,8.5905
217,644,701,8.5905
49,398,701,9.532
398,49,701,9.532
30,468,701,29.2185
468,30,701,29.2185
618,468,701,19.7165
468,618,701,19.7165
647,618,701,9.4535
618,647,701,9.4535
644,618,701,16.4245
618,644,701,16.4245
71,468,701,23.0855
468,71,701,23.0855
641,529,701,7.9705
529,641,701,7.9705
589,218,701,29.6385
218,589,701,29.6385
217,529,701,8.2035
529,217,701,8.2035
217,186,701,2.3375
186,217,701,2.3375
218,398,701,11.65
398,218,701,11.65
666,618,701,3.6735
618,666,701,3.6735
243,241,701,3.1525
241,243,701,3.1525
519,241,701,12.0815
241,519,701,12.0815
335,519,701,-3.7375
519,335,701,-3.7375
49,468,701,4.4585
468,49,701,4.4585
243,30,701,44.399
30,243,701,44.399
217,179,701,12.2855
179,217,701,12.2855
207,599,701,0.9935
599,207,701,0.9935
218,353,701,-2.3335
353,218,701,-2.3335
519,218,701,10.3305
218,519,701,10.3305
590,241,701,-6.0875
241,590,701,-6.0875
64,618,701,37.2275
618,64,701,37.2275
647,322,701,36.31
322,647,701,36.31
64,186,701,47.368
186,64,701,47.368
644,322,701,38.8685
322,644,701,38.8685
335,272,701,11.648
272,335,701,11.648
474,218,701,25.569
218,474,701,25.569
49,618,701,6.377
618,49,701,6.377
272,618,701,-2.058
618,272,701,-2.058
272,186,701,-1.1375
186,272,701,-1.1375
64,353,701,3.9085
353,64,701,3.9085
64,241,701,36.556
241,64,701,36.556
353,243,701,46.2415
243,353,701,46.2415
589,272,701,19.3315
272,589,701,19.3315
49,274,701,16.117
274,49,701,16.117
218,644,701,15.0005
644,218,701,15.0005
243,519,701,-0.426
519,243,701,-0.426
644,529,701,-0.342
529,644,701,-0.342
218,49,701,24.005
49,218,701,24.005
30,599,701,4.6295
599,30,701,4.6295
612,599,701,12.94
599,612,701,12.94
322,274,701,27.6455
274,322,701,27.6455
71,599,701,1.426
599,71,701,1.426
529,468,701,11.561
468,529,701,11.561
272,529,701,-3.0035
529,272,701,-3.0035
272,398,701,-1.0225
398,272,701,-1.0225
218,179,701,19.602
179,218,701,19.602
64,590,701,20.81
590,64,701,20.81
30,398,701,0.8195
398,30,701,0.8195
335,217,701,7.2195
217,335,701,7.2195
5,322,701,22.4365
322,5,701,22.4365
519,599,701,20.8455
599,519,701,20.8455
241,30,701,2.6995
30,241,701,2.6995
644,64,701,28.991
64,644,701,28.991
644,519,701,5.651
519,644,701,5.651
599,529,701,3.3735
529,599,701,3.3735
49,179,701,2.383
179,49,701,2.383
353,207,701,67.984
207,353,701,67.984
612,64,701,27.5755
64,612,701,27.5755
599,398,701,0.91
398,599,701,0.91
590,218,701,3.5715
218,590,701,3.5715
243,599,701,30.442
599,243,701,30.442
644,207,701,1.834
207,644,701,1.834
599,179,701,3.25
179,599,701,3.25
243,641,701,48.8645
641,243,701,48.8645
644,272,701,24.5695
272,644,701,24.5695
589,590,701,10.9485
590,589,701,10.9485
353,529,701,26.916
529,353,701,26.916
612,647,701,36.628
647,612,701,36.628
30,274,701,-1.0285
274,30,701,-1.0285
30,49,701,-14.8255
49,30,701,-14.8255
398,468,701,8.4875
468,398,701,8.4875
353,241,701,6.0155
241,353,701,6.0155
644,398,701,13.1195
398,644,701,13.1195
186,519,701,10.957
519,186,701,10.957
64,71,701,26.298
71,64,701,26.298
519,398,701,25.73
398,519,701,25.73
353,179,701,39.6365
179,353,701,39.6365
207,398,701,-4.19
398,207,701,-4.19
398,179,701,-0.472
179,398,701,-0.472
335,179,701,0.752
179,335,701,0.752
644,243,701,37.47
243,644,701,37.47
322,207,701,65.5955
207,322,701,65.5955
590,272,701,1.9455
272,590,701,1.9455
589,618,701,8.213
618,589,701,8.213
186,398,701,43.459
398,186,701,43.459
353,322,701,52.573
322,353,701,52.573
186,618,701,2.309
618,186,701,2.309
612,5,701,26.026
5,612,701,26.026
207,590,701,1.663
590,207,701,1.663
335,398,701,-0.8255
398,335,701,-0.8255
589,241,701,9.442
241,589,701,9.442
353,641,701,15.3495
641,353,701,15.3495
589,207,701,-1.176
207,589,701,-1.176
589,243,701,25.526
243,589,701,25.526
589,179,701,3.3235
179,589,701,3.3235
474,618,701,-10.6385
618,474,701,-10.6385
64,529,701,49.546
529,64,701,49.546
243,207,701,34.9005
207,243,701,34.9005
207,529,701,3.395
529,207,701,3.395
218,529,701,37.3405
529,218,701,37.3405
217,322,701,45.7425
322,217,701,45.7425
207,641,701,4.553
641,207,701,4.553
207,71,701,-2.411
71,207,701,-2.411
353,186,701,43.322
186,353,701,43.322
590,618,701,2.537
618,590,701,2.537
335,71,701,4.843
71,335,701,4.843
322,398,701,56.0045
398,322,701,56.0045
612,644,701,19.7615
644,612,701,19.7615
519,529,701,18.6625
529,519,701,18.6625
274,468,701,5.555
468,274,701,5.555
589,468,701,22.213
468,589,701,22.213
644,590,701,23.8875
590,644,701,23.8875
335,274,701,-1.4435
274,335,701,-1.4435
567,218,701,15.908
218,567,701,15.908
335,243,701,39.008
243,335,701,39.008
327,618,701,5.361
618,327,701,5.361
241,618,701,4.5235
618,241,701,4.5235
322,241,701,44.925
241,322,701,44.925
71,274,701,2.8835
274,71,701,2.8835
519,274,701,27.8595
274,519,701,27.8595
243,322,701,34.516
322,243,701,34.516
186,49,701,17.5195
49,186,701,17.5195
64,207,701,43.0145
207,64,701,43.0145
217,599,701,-3.0045
599,217,701,-3.0045
217,353,701,3.833
353,217,701,3.833
612,474,701,-2.372
474,612,701,-2.372
243,272,701,0.2485
272,243,701,0.2485
241,218,701,14.4305
218,241,701,14.4305
612,589,701,7.1285
589,612,701,7.1285
241,179,701,2.1945
179,241,701,2.1945
529,618,701,12.395
618,529,701,12.395
353,599,701,31.478
599,353,701,31.478
49,529,701,-5.631
529,49,701,-5.631
567,618,701,41.664
618,567,701,41.664
207,468,701,-5.614
468,207,701,-5.614
49,641,701,6.082
641,49,701,6.082
217,241,701,13.185
241,217,701,13.185
335,64,701,34.269
64,335,701,34.269
64,272,701,25.425
272,64,701,25.425
30,218,701,3.8315
218,30,701,3.8315
30,618,701,4.095
618,30,701,4.095
590,398,701,-4.323
398,590,701,-4.323
322,468,701,29.762
468,322,701,29.762
243,274,701,-8.3985
274,243,701,-8.3985
589,644,701,11.34
644,589,701,11.34
621,243,701,28.625
243,621,701,28.625
647,217,701,17.8055
217,647,701,17.8055
327,217,701,11.6045
217,327,701,11.6045
500,217,701,-2.3485
217,500,701,-2.3485
564,217,701,14.5405
217,564,701,14.5405
666,217,701,2.5845
217,666,701,2.5845
144,217,701,12.174
217,144,701,12.174
531,217,701,19.4235
217,531,701,19.4235
600,217,701,8.103
217,600,701,8.103
174,468,701,0.3885
468,174,701,0.3885
567,243,701,36.839
243,567,701,36.839
474,468,701,-1.8735
468,474,701,-1.8735
585,468,701,-7.5145
468,585,701,-7.5145
567,174,701,40.832
174,567,701,40.832
621,468,701,28.198
468,621,701,28.198
647,335,701,15.5445
335,647,701,15.5445
327,335,701,41.523
335,327,701,41.523
666,335,701,5.7235
335,666,701,5.7235
564,335,701,13.5325
335,564,701,13.5325
567,529,701,32.885
529,567,701,32.885
500,335,701,-0.145
335,500,701,-0.145
600,335,701,36.987
335,600,701,36.987
531,335,701,33.877
335,531,701,33.877
327,243,701,28.8305
243,327,701,28.8305
647,243,701,24.5165
243,647,701,24.5165
144,335,701,10.063
335,144,701,10.063
5,468,701,25.857
468,5,701,25.857
567,335,701,40.632
335,567,701,40.632
5,174,701,25.6305
174,5,701,25.6305
144,243,701,34.311
243,144,701,34.311
531,243,701,29.822
243,531,701,29.822
600,243,701,-0.5535
243,600,701,-0.5535
5,71,701,23.9465
71,5,701,23.9465
564,243,701,45.9605
243,564,701,45.9605
666,243,701,5.2775
243,666,701,5.2775
500,243,701,57.3415
243,500,701,57.3415
621,174,701,21.842
174,621,701,21.842
585,335,701,5.0925
335,585,701,5.0925
474,335,701,-6.202
335,474,701,-6.202
567,241,701,38.652
241,567,701,38.652
174,335,701,6.1995
335,174,701,6.1995
621,335,701,33.576
335,621,701,33.576
567,207,701,44.473
207,567,701,44.473
647,567,701,59.2405
567,647,701,59.2405
327,567,701,57.9505
567,327,701,57.9505
5,335,701,20.14
335,5,701,20.14
500,30,701,48.304
30,500,701,48.304
564,30,701,41.1735
30,564,701,41.1735
666,30,701,28.829
30,666,701,28.829
531,30,701,37.745
30,531,701,37.745
600,30,701,39.767
30,600,701,39.767
144,30,701,40.435
30,144,701,40.435
531,567,701,49.2715
567,531,701,49.2715
647,468,701,0.004
468,647,701,0.004
327,468,701,15.309
468,327,701,15.309
5,207,701,17.716
207,5,701,17.716
144,567,701,47.655
567,144,701,47.655
666,567,701,39.413
567,666,701,39.413
564,567,701,54.414
567,564,701,54.414
621,207,701,34.0595
207,621,701,34.0595
647,30,701,40.0305
30,647,701,40.0305
327,30,701,53.9105
30,327,701,53.9105
144,468,701,1.4845
468,144,701,1.4845
600,468,701,22.687
468,600,701,22.687
531,468,701,24.688
468,531,701,24.688
666,468,701,-6.9695
468,666,701,-6.9695
564,468,701,8.3965
468,564,701,8.3965
500,468,701,9.4555
468,500,701,9.4555
174,207,701,-13.8765
207,174,701,-13.8765
585,207,701,-2.736
207,585,701,-2.736
474,207,701,1.7715
207,474,701,1.7715
5,621,701,42.2705
621,5,701,42.2705
567,30,701,57.4725
30,567,701,57.4725
531,207,701,19.606
207,531,701,19.606
600,207,701,35.5435
207,600,701,35.5435
144,207,701,7.0015
207,144,701,7.0015
500,207,701,4.0455
207,500,701,4.0455
564,207,701,28.425
207,564,701,28.425
666,207,701,-5.1385
207,666,701,-5.1385
647,207,701,-0.794
207,647,701,-0.794
327,207,701,29.7775
207,327,701,29.7775
567,64,701,38.318
64,567,701,38.318
5,30,701,41.3295
30,5,701,41.3295
621,30,701,52.2085
30,621,701,52.2085
585,30,701,46.113
30,585,701,46.113
474,30,701,42.043
30,474,701,42.043
500,186,701,50.6955
186,500,701,50.6955
564,186,701,58.7595
186,564,701,58.7595
666,186,701,15.329
186,666,701,15.329
174,30,701,30.413
30,174,701,30.413
5,64,701,38.99
64,5,701,38.99
144,186,701,33.4345
186,144,701,33.4345
531,186,701,33.9595
186,531,701,33.9595
600,186,701,23.393
186,600,701,23.393
174,71,701,-7.542
71,174,701,-7.542
647,186,701,38.8785
186,647,701,38.8785
327,186,701,41.241
186,327,701,41.241
585,64,701,8.6455
64,585,701,8.6455
474,64,701,42.1115
64,474,701,42.1115
174,64,701,24.0925
64,174,701,24.0925
621,64,701,35.5465
64,621,701,35.5465
327,398,701,31.662
398,327,701,31.662
647,398,701,2.0025
398,647,701,2.0025
5,274,701,13.697
274,5,701,13.697
474,71,701,-6.1055
71,474,701,-6.1055
621,186,701,14.303
186,621,701,14.303
567,641,701,36.015
641,567,701,36.015
474,186,701,20.5895
186,474,701,20.5895
585,186,701,21.233
186,585,701,21.233
585,274,701,9.2645
274,585,701,9.2645
474,274,701,-7.058
274,474,701,-7.058
174,186,701,-10.7555
186,174,701,-10.7555
585,71,701,0.143
71,585,701,0.143
174,274,701,4.168
274,174,701,4.168
531,647,701,36.1665
647,531,701,36.1665
144,647,701,14.5915
647,144,701,14.5915
327,64,701,47.5285
64,327,701,47.5285
647,64,701,44.1095
64,647,701,44.1095
621,274,701,35.373
274,621,701,35.373
564,64,701,48.388
64,564,701,48.388
666,64,701,32.999
64,666,701,32.999
666,647,701,-0.447
647,666,701,-0.447
500,64,701,33.4285
64,500,701,33.4285
564,647,701,27.309
647,564,701,27.309
531,64,701,43.1125
64,531,701,43.1125
600,64,701,30.9475
64,600,701,30.9475
144,64,701,45.666
64,144,701,45.666
666,398,701,-8.463
398,666,701,-8.463
144,590,701,12.6365
590,144,701,12.6365
5,186,701,7.0765
186,5,701,7.0765
531,590,701,34.8975
590,531,701,34.8975
600,590,701,17.4675
590,600,701,17.4675
564,398,701,17.239
398,564,701,17.239
500,590,701,-3.878
590,500,701,-3.878
500,398,701,8.185
398,500,701,8.185
564,590,701,18.3695
590,564,701,18.3695
666,590,701,3.4325
590,666,701,3.4325
174,641,701,3.4415
641,174,701,3.4415
585,641,701,-2.938
641,585,701,-2.938
647,590,701,30.82
590,647,701,30.82
327,590,701,45.4165
590,327,701,45.4165
474,641,701,-9.951
641,474,701,-9.951
567,274,701,33.84
274,567,701,33.84
567,186,701,17.9375
186,567,701,17.9375
621,641,701,25.2875
641,621,701,25.2875
5,641,701,18.734
641,5,701,18.734
5,179,701,23.381
179,5,701,23.381
5,241,701,29.7295
241,5,701,29.7295
327,274,701,29.5495
274,327,701,29.5495
647,274,701,10.852
274,647,701,10.852
500,274,701,-8.7095
274,500,701,-8.7095
666,274,701,-6.039
274,666,701,-6.039
564,274,701,4.443
274,564,701,4.443
600,274,701,16.787
274,600,701,16.787
531,274,701,41.515
274,531,701,41.515
144,274,701,12.952
274,144,701,12.952
144,218,701,12.654
218,144,701,12.654
174,179,701,2.2205
179,174,701,2.2205
600,218,701,17.6875
218,600,701,17.6875
531,218,701,22.123
218,531,701,22.123
474,179,701,-6.383
179,474,701,-6.383
585,179,701,7.1325
179,585,701,7.1325
564,218,701,12.5475
218,564,701,12.5475
500,218,701,-1.3435
218,500,701,-1.3435
621,590,701,38.1965
590,621,701,38.1965
621,71,701,29.203
71,621,701,29.203
621,179,701,30.6315
179,621,701,30.6315
174,590,701,15.5235
590,174,701,15.5235
144,398,701,11.1035
398,144,701,11.1035
474,590,701,4.862
590,474,701,4.862
474,529,701,-0.4765
529,474,701,-0.4765
585,590,701,14.6425
590,585,701,14.6425
531,398,701,29.686
398,531,701,29.686
585,529,701,-0.036
529,585,701,-0.036
5,590,701,32.3105
590,5,701,32.3105
567,179,701,35.134
179,567,701,35.134
564,322,701,45.8095
322,564,701,45.8095
647,641,701,6.159
641,647,701,6.159
327,641,701,41.638
641,327,701,41.638
500,322,701,45.0255
322,500,701,45.0255
621,241,701,32.345
241,621,701,32.345
327,179,701,34.5565
179,327,701,34.5565
647,179,701,13.542
179,647,701,13.542
531,641,701,22.0615
641,531,701,22.0615
600,641,701,21.4875
641,600,701,21.4875
144,641,701,10.4345
641,144,701,10.4345
567,590,701,44.593
590,567,701,44.593
144,179,701,6.482
179,144,701,6.482
531,179,701,35.644
179,531,701,35.644
600,179,701,-12.402
179,600,701,-12.402
564,641,701,11.3535
641,564,701,11.3535
666,641,701,-6.513
641,666,701,-6.513
500,641,701,13.0045
641,500,701,13.0045
174,529,701,-8.554
529,174,701,-8.554
564,179,701,1.6845
179,564,701,1.6845
666,179,701,-7.2395
179,666,701,-7.2395
500,179,701,-20.722
179,500,701,-20.722
531,322,701,29.385
322,531,701,29.385
600,322,701,29.85
322,600,701,29.85
144,322,701,46.024
322,144,701,46.024
585,241,701,11.9755
241,585,701,11.9755
474,241,701,-4.0515
241,474,701,-4.0515
531,585,701,30.193
585,531,701,30.193
174,241,701,5.319
241,174,701,5.319
144,585,701,21.751
585,144,701,21.751
621,529,701,30.2005
529,621,701,30.2005
564,585,701,17.748
585,564,701,17.748
666,585,701,-3.55
585,666,701,-3.55
5,529,701,21.8115
529,5,701,21.8115
327,585,701,44.0895
585,327,701,44.0895
647,585,701,20.151
585,647,701,20.151
567,398,701,37.0795
398,567,701,37.0795
327,71,701,30.8825
71,327,701,30.8825
647,71,701,12.3975
71,647,701,12.3975
144,621,701,26.8445
621,144,701,26.8445
531,621,701,32.8325
621,531,701,32.8325
647,49,701,32.3275
49,647,701,32.3275
327,49,701,50.267
49,327,701,50.267
144,71,701,12.857
71,144,701,12.857
564,621,701,33.684
621,564,701,33.684
666,621,701,24.561
621,666,701,24.561
600,71,701,25.391
71,600,701,25.391
531,71,701,25.96
71,531,701,25.96
531,49,701,19.9685
49,531,701,19.9685
600,49,701,25.854
49,600,701,25.854
647,621,701,30.7985
621,647,701,30.7985
327,621,701,56.7115
621,327,701,56.7115
500,241,701,1.9655
241,500,701,1.9655
666,241,701,2.521
241,666,701,2.521
564,241,701,22.757
241,564,701,22.757
144,49,701,3.097
49,144,701,3.097
666,71,701,0.6845
71,666,701,0.6845
564,71,701,25.134
71,564,701,25.134
500,71,701,14.9555
71,500,701,14.9555
564,49,701,12.2845
49,564,701,12.2845
666,49,701,13.5345
49,666,701,13.5345
500,49,701,0.744
49,500,701,0.744
600,241,701,19.1595
241,600,701,19.1595
531,241,701,28.262
241,531,701,28.262
144,241,701,16.9035
241,144,701,16.9035
5,398,701,15.517
398,5,701,15.517
327,241,701,54.158
241,327,701,54.158
647,241,701,17.0045
241,647,701,17.0045
474,398,701,-5.8635
398,474,701,-5.8635
585,398,701,3.8555
398,585,701,3.8555
174,398,701,4.0555
398,174,701,4.0555
327,474,701,40.2765
474,327,701,40.2765
647,474,701,4.345
474,647,701,4.345
621,398,701,35.889
398,621,701,35.889
621,585,701,30.0405
585,621,701,30.0405
474,353,701,31.9865
353,474,701,31.9865
585,353,701,33.031
353,585,701,33.031
174,353,701,13.142
353,174,701,13.142
5,49,701,28.67
49,5,701,28.67
621,353,701,28.215
353,621,701,28.215
564,474,701,16.0125
474,564,701,16.0125
5,353,701,35.713
353,5,701,35.713
666,474,701,8.3995
474,666,701,8.3995
327,599,701,49.426
599,327,701,49.426
647,599,701,24.5735
599,647,701,24.5735
174,49,701,5.549
49,174,701,5.549
567,644,701,40.3665
644,567,701,40.3665
585,49,701,-1.191
49,585,701,-1.191
531,599,701,36.8665
599,531,701,36.8665
600,599,701,22.8485
599,600,701,22.8485
567,353,701,31.9645
353,567,701,31.9645
474,49,701,2.27
49,474,701,2.27
144,599,701,18.8045
599,144,701,18.8045
621,49,701,33.8975
49,621,701,33.8975
500,599,701,15.4095
599,500,701,15.4095
567,621,701,41.4025
621,567,701,41.4025
564,599,701,7.3095
599,564,701,7.3095
666,599,701,10.651
599,666,701,10.651
144,589,701,15.6755
589,144,701,15.6755
531,589,701,42.241
589,531,701,42.241
600,589,701,23.2245
589,600,701,23.2245
500,589,701,-3.798
589,500,701,-3.798
621,644,701,32.0665
644,621,701,32.0665
564,589,701,20.341
589,564,701,20.341
666,589,701,1.476
589,666,701,1.476
567,49,701,37.198
49,567,701,37.198
174,585,701,7.579
585,174,701,7.579
647,589,701,11.336
589,647,701,11.336
327,589,701,11.52
589,327,701,11.52
474,644,701,4.5635
644,474,701,4.5635
585,644,701,11.101
